HH,hour,plug,value
5,191,1,2423.5110000000095
6,191,0,509246.2080000004
6,191,1,13.49
6,191,4,134775.75200000044
6,191,8,5.2379999999999995
6,191,10,123228.43800000005
7,191,0,593328.247
7,191,1,1140.2629999999972
7,191,2,1858.7519999999943
7,191,4,1399.000000000006
7,191,6,31831.15400000007
8,191,2,4.999
8,191,4,228022.78499999773
8,191,5,13.864
8,191,9,76090.35000000005
9,191,1,289208.9249999965
9,191,2,7.382000000000001
9,191,7,282106.8280000007
9,191,8,652025.2010000002
10,191,1,516366.65400000045
10,191,2,287574.9860000055
11,191,2,35391.19600000009
12,191,0,237203.12599999926
13,191,0,306139.5449999999
13,191,1,285234.3339999992
13,191,2,3344.3150000000196
13,191,3,656878.8740000008
13,191,4,6.933999999999999
13,191,7,145545.0260000003
0,192,3,1.657
0,192,5,5753.78199999994
0,192,6,4485.495999999994
0,192,7,39292.92500000014
0,192,9,6959.781000000016
0,192,11,36090.120000000104
1,192,2,70220.8560000001
1,192,3,286058.9680000003
1,192,5,27136.821999999866
2,192,2,437215.70100000035
2,192,4,8149.664999999974
2,192,5,9610.311999999985
3,192,0,74979.20000000014
3,192,1,326980.74699999986
5,192,0,3548.32000000001
5,192,1,5783.476999999981
6,192,0,501174.222
6,192,1,5.702
6,192,4,137054.06000000052
6,192,8,2.243
6,192,10,6971.186999999961
7,192,0,583189.1929999993
7,192,1,2721.4729999999963
7,192,2,4424.276999999991
7,192,4,3343.6240000000025
7,192,6,32310.092000000022
8,192,2,2.098
8,192,4,12864.96600000017
8,192,5,5.907
8,192,9,77256.01600000006
9,192,1,16342.358999999942
9,192,2,3.199
9,192,7,277391.68699999916
9,192,8,641695.0020000002
10,192,1,508317.19500000094
10,192,2,16215.484000000091
11,192,2,36011.40200000005
12,192,0,13397.027999999993
13,192,0,301331.95600000006
13,192,1,281359.6589999997
13,192,2,7984.476000000001
13,192,3,645473.570000001
13,192,4,3.021
13,192,7,8231.268999999937
0,193,3,5.414999999999999
0,193,5,4775.573999999959
0,193,6,3715.4440000000013
0,193,7,38457.671000000104
0,193,9,19418.734999999982
0,193,11,35212.16500000004
1,193,2,68646.98500000023
1,193,3,242531.8230000005
1,193,5,22519.63999999982
2,193,2,371943.0039999976
2,193,4,22703.486000000063
2,193,5,7970.727999999982
3,193,0,73296.93199999996
3,193,1,277524.1790000004
5,193,0,9866.51899999994
5,193,1,16106.887999999937
6,193,0,426241.3519999962
6,193,1,17.346
6,193,4,133909.2620000003
6,193,8,6.763
6,193,10,5772.277000000001
7,193,0,496849.28199999616
7,193,1,7574.108000000023
7,193,2,12346.540999999965
7,193,4,9309.51599999994
7,193,6,31521.69100000005
8,193,2,6.559000000000001
8,193,4,10670.81100000005
8,193,5,17.457
8,193,9,75539.13800000008
9,193,1,13552.912999999993
9,193,2,9.095999999999998
9,193,7,235790.59699999963
9,193,8,546357.9980000056
10,193,1,432289.80100000085
10,193,2,13442.542000000054
11,193,2,35206.25500000005
12,193,0,11102.41899999994
13,193,0,255761.0870000004
13,193,1,239393.41099999912
13,193,2,22242.561000000187
13,193,3,549896.2809999962
13,193,4,8.987
13,193,7,6811.758999999937
0,194,3,3.065
0,194,5,4796.300999999951
0,194,6,3741.4339999999993
0,194,7,38613.40200000007
0,194,9,6743.973000000086
0,194,11,35348.61400000005
1,194,2,68804.99700000003
1,194,3,44794.58600000027
1,194,5,22590.805999999757
2,194,2,69082.88899999973
2,194,4,7891.706999999971
2,194,5,8003.07999999997
3,194,0,73529.73500000006
3,194,1,51519.39200000015
5,194,0,3432.1390000000356
5,194,1,5591.346999999993
6,194,0,78932.59200000051
6,194,1,9.721
6,194,4,134647.3500000005
6,194,8,3.7600000000000002
6,194,10,5799.731999999996
7,194,0,91773.55500000069
7,194,1,2630.883000000015
7,194,2,4307.97700000003
7,194,4,3237.2740000000053
7,194,6,31737.847000000023
8,194,2,3.5959999999999996
8,194,4,10720.046000000044
8,194,5,9.857
8,194,9,75803.36999999991
9,194,1,13608.106999999996
9,194,2,5.087
9,194,7,43577.05200000036
9,194,8,101027.23300000059
10,194,1,79920.78599999995
10,194,2,13483.119000000059
11,194,2,35300.4680000001
12,194,0,11142.978999999941
13,194,0,47301.97499999965
13,194,1,44171.55599999959
13,194,2,7738.106000000021
13,194,3,101777.42700000055
13,194,4,4.784
13,194,7,6844.6639999999325
0,195,3,5.816999999999999
0,195,5,4796.626999999952
0,195,6,3725.773999999996
0,195,7,38414.734999999964
0,195,9,4023.8930000000228
0,195,11,35340.58300000008
1,195,2,68568.00200000005
1,195,3,45051.16800000038
1,195,5,22612.575999999797
2,195,2,68994.70299999959
2,195,4,4706.552999999975
2,195,5,7996.4829999999765
3,195,0,73418.7610000001
3,195,1,51530.741000000016
5,195,0,2044.3630000000146
5,195,1,3332.242000000014
6,195,0,79069.98700000065
6,195,1,17.456
6,195,4,134227.66000000053
6,195,8,6.601
6,195,10,5819.542999999994
7,195,0,92102.1410000008
7,195,1,1568.3089999999956
7,195,2,2564.204000000004
7,195,4,1931.6010000000126
7,195,6,31560.61900000006
8,195,2,6.361
8,195,4,10722.798000000073
8,195,5,17.570999999999998
8,195,9,75608.37300000011
9,195,1,13605.023999999972
9,195,2,9.338000000000001
9,195,7,43816.068000000436
9,195,8,101245.57700000015
10,195,1,80121.162
10,195,2,13515.814000000057
11,195,2,35181.91700000006
12,195,0,11151.598999999911
13,195,0,47398.59799999955
13,195,1,44428.33099999963
13,195,2,4606.834999999999
13,195,3,101861.70300000053
13,195,4,8.952
13,195,7,6858.278999999956
0,196,3,5.481
0,196,5,4817.716999999951
0,196,6,3753.630999999999
0,196,7,38787.41800000006
0,196,9,3731.644000000023
0,196,11,35493.4860000001
1,196,2,69156.04500000038
1,196,3,44803.266000000454
1,196,5,22648.795999999802
2,196,2,68793.68299999964
2,196,4,4366.32699999997
2,196,5,8038.061999999972
3,196,0,73759.81100000029
3,196,1,51349.90200000002
5,196,0,1902.0360000000117
5,196,1,3102.7680000000105
6,196,0,78835.28000000055
6,196,1,17.474
6,196,4,135105.59500000055
6,196,8,6.643
6,196,10,5805.292999999989
7,196,0,91778.98800000057
7,196,1,1457.5219999999983
7,196,2,2373.933000000001
7,196,4,1793.6630000000134
7,196,6,31916.997000000083
8,196,2,6.490999999999999
8,196,4,10744.551000000063
8,196,5,17.794
8,196,9,76084.73399999985
9,196,1,13628.547000000004
9,196,2,9.177999999999999
9,196,7,43612.23700000024
9,196,8,100805.65100000068
10,196,1,79918.53799999991
10,196,2,13545.883000000063
11,196,2,35359.934000000096
12,196,0,11185.46499999994
13,196,0,47301.11199999961
13,196,1,44129.850999999704
13,196,2,4279.473000000008
13,196,3,101584.8980000006
13,196,4,8.808
13,196,7,6862.698999999945
0,197,3,3.713
0,197,5,4768.158999999956
0,197,6,3708.932
0,197,7,38604.646000000044
0,197,9,3654.90500000003
0,197,11,35254.07000000008
1,197,2,68769.53700000007
1,197,3,44496.992000000326
1,197,5,22442.722999999813
2,197,2,68068.83299999958
2,197,4,4270.635999999966
2,197,5,7953.602999999973
3,197,0,73399.62900000002
3,197,1,50912.983000000095
5,197,0,1856.9850000000122
5,197,1,3030.76600000002
6,197,0,78027.17400000042
6,197,1,11.564999999999998
6,197,4,134329.7880000005
6,197,8,4.613
6,197,10,5767.859999999997
7,197,0,90806.04500000071
7,197,1,1423.4699999999996
7,197,2,2324.7149999999997
7,197,4,1753.1200000000129
7,197,6,31624.570000000156
8,197,2,4.2620000000000005
8,197,4,10641.707000000064
8,197,5,11.882000000000001
8,197,9,75698.74100000005
9,197,1,13523.036999999998
9,197,2,6.0760000000000005
9,197,7,43187.50200000034
9,197,8,99934.43000000028
10,197,1,79114.49200000001
10,197,2,13418.93500000001
11,197,2,35327.6450000001
12,197,0,11078.539999999943
13,197,0,46830.785999999476
13,197,1,43774.394999999706
13,197,2,4179.377000000025
13,197,3,100537.06900000057
13,197,4,5.8260000000000005
13,197,7,6805.5269999999455
0,198,3,6.611999999999999
0,198,5,4846.0669999999545
0,198,6,3761.293999999998
0,198,7,38590.70100000009
0,198,9,3740.550000000028
0,198,11,35255.892000000145
1,198,1,37.795
1,198,2,68757.17800000015
1,198,3,44483.62200000037
1,198,5,22755.9129999998
1,198,6,15.935
2,198,1,29.205
2,198,2,68249.59899999965
2,198,4,4375.696999999973
2,198,5,8064.563999999969
2,198,6,25.5
3,198,0,73370.14200000011
3,198,1,50865.34400000004
5,198,0,1906.014000000017
5,198,1,3102.8690000000183
6,198,0,78277.82300000044
6,198,1,21.269
6,198,4,134265.8990000006
6,198,8,8.135000000000002
6,198,10,5830.909999999989
6,198,12,12.553
7,198,0,91097.93200000052
7,198,1,1460.2779999999989
7,198,2,2385.419000000002
7,198,4,1790.6150000000102
7,198,6,31688.287000000044
7,198,8,24.511000000000003
8,198,2,8.037
8,198,4,10783.52100000006
8,198,5,21.307
8,198,9,75544.23999999982
9,198,1,13697.782999999976
9,198,2,11.44
9,198,7,43281.46800000031
9,198,8,100157.98600000028
9,198,9,47.018
9,198,10,45.909
10,198,0,20.067
10,198,1,79269.64699999991
10,198,2,13589.834000000046
11,198,2,35137.03700000009
12,198,0,11212.069999999932
12,198,1,63.241
13,198,0,46926.26199999956
13,198,1,43815.8739999996
13,198,2,4282.533000000016
13,198,3,100797.58100000066
13,198,4,10.649000000000001
13,198,7,6888.909999999934
13,198,9,14.354
0,199,3,6.132
0,199,4,8262.286999999993
0,199,5,4817.291999999965
0,199,6,3747.159999999992
0,199,7,38487.56400000009
0,199,9,3714.0050000000247
0,199,11,35399.88500000012
1,199,1,4789.505999999996
1,199,2,68705.33400000025
1,199,3,44667.65900000026
1,199,5,22688.511999999802
1,199,6,2181.7030000000004
1,199,7,13293.283000000001
2,199,1,3792.5989999999983
2,199,2,68498.5039999997
2,199,4,4343.853999999981
2,199,5,8028.493999999979
2,199,6,3414.287
3,199,0,73370.16
3,199,1,51218.85800000009
3,199,2,2917.8539999999985
5,199,0,1890.0900000000115
5,199,1,3084.0250000000156
6,199,0,78607.89000000058
6,199,1,19.375
6,199,4,134249.9050000007
6,199,7,8712.803000000004
6,199,8,7.4830000000000005
6,199,10,5799.277000000005
6,199,12,1702.6289999999992
6,199,13,3566.9650000000006
7,199,0,91460.87800000077
7,199,1,1449.3079999999957
7,199,2,2363.490999999998
7,199,3,3742.6800000000007
7,199,4,1780.6540000000132
7,199,5,8399.232
7,199,6,31669.661000000066
7,199,8,3249.7909999999983
8,199,1,4426.059999999997
8,199,2,7.353
8,199,4,10754.95000000006
8,199,5,19.311999999999998
8,199,7,8095.120999999996
8,199,9,75719.76600000002
9,199,1,13677.18099999999
9,199,2,10.366
9,199,7,43438.74100000037
9,199,8,100558.49800000024
9,199,9,5834.967000000004
9,199,10,5877.667999999994
9,199,11,7107.8760000000075
10,199,0,2344.170000000003
10,199,1,79538.55500000011
10,199,2,13557.899000000047
11,199,1,5810.5359999999955
11,199,2,35222.62200000008
11,199,3,7146.7180000000035
12,199,0,11184.876999999922
12,199,1,8173.563000000008
13,199,0,47153.04099999964
13,199,1,44138.48899999959
13,199,2,4252.000000000014
13,199,3,101229.4990000005
13,199,4,10.027000000000001
13,199,7,6871.621999999944
13,199,9,1912.9290000000024
0,200,2,3115.3479999999995
0,200,3,10.373999999999997
0,200,5,4848.877999999971
0,200,6,3746.6609999999973
0,200,7,38212.42500000003
0,200,9,3626.4380000000247
0,200,11,34922.32400000008
1,200,0,6786.129000000002
1,200,2,68212.36100000025
1,200,3,44922.45300000046
1,200,4,6014.544000000002
1,200,5,22789.553999999825
2,200,2,68883.0799999996
2,200,4,4246.781999999968
2,200,5,8094.341999999973
3,200,0,72801.62200000018
3,200,1,51363.60899999995
3,200,3,4807.715999999999
5,200,0,1846.9900000000102
5,200,1,3007.3320000000126
6,200,0,78847.85100000055
6,200,1,32.852000000000004
6,200,2,3695.280999999999
6,200,4,133292.65200000082
6,200,5,1996.7419999999993
6,200,8,12.700000000000001
6,200,10,5836.558999999996
6,200,11,10027.474
7,200,0,91805.34100000084
7,200,1,1414.6159999999945
7,200,2,2307.5329999999963
7,200,4,1739.0550000000108
7,200,6,31405.142000000047
7,200,7,9806.261
8,200,0,2888.831999999999
8,200,2,12.337000000000002
8,200,4,10809.487000000065
8,200,5,32.871
8,200,9,74985.8609999999
9,200,1,13714.643999999967
9,200,2,17.444
9,200,7,43562.48900000039
9,200,8,100737.27400000037
10,200,1,79862.52699999991
10,200,2,13618.501000000053
11,200,2,34975.885000000046
12,200,0,11239.481999999929
13,200,0,47272.176999999625
13,200,1,44269.73299999968
13,200,2,4156.614000000012
13,200,3,101621.13000000028
13,200,4,16.878000000000004
13,200,5,6318.848
13,200,7,6902.147999999947
13,200,11,4998.352999999998
0,201,2,72242.37599999977
0,201,3,4.3660000000000005
0,201,5,4768.826999999952
0,201,6,3700.2430000000018
0,201,7,38571.80700000006
0,201,9,2727.093000000015
0,201,11,35181.63900000011
1,201,0,156012.2130000001
1,201,2,68656.16600000026
1,201,3,27625.29199999989
1,201,4,138426.06799999956
1,201,5,22458.799999999825
2,201,2,42381.748999999516
2,201,4,3189.4569999999844
2,201,5,7949.254999999981
3,201,0,73206.51000000005
3,201,1,31560.237999999867
3,201,3,110761.8680000002
5,201,0,1387.6350000000066
5,201,1,2264.876000000011
6,201,0,48465.84399999971
6,201,1,13.439
6,201,2,85368.41200000013
6,201,4,134077.20400000064
6,201,5,45245.35499999998
6,201,8,5.029
6,201,10,5755.236000000002
6,201,11,230409.78299999985
7,201,0,56425.00900000048
7,201,1,1061.158000000002
7,201,2,1736.9259999999913
7,201,4,1304.6410000000108
7,201,6,31605.183000000023
7,201,7,225606.86800000086
8,201,0,66406.82000000017
8,201,2,4.9750000000000005
8,201,4,10648.243000000051
8,201,5,13.632000000000001
8,201,9,75643.85899999992
9,201,1,13503.519999999953
9,201,2,7.0169999999999995
9,201,7,26771.744999999817
9,201,8,62005.389999999985
10,201,1,49085.81200000072
10,201,2,13419.074000000055
11,201,2,35109.233000000204
12,201,0,11070.945999999936
13,201,0,29098.899999999754
13,201,1,27215.273000000034
13,201,2,3126.5440000000185
13,201,3,62465.699999999786
13,201,4,6.698
13,201,5,145365.70800000025
13,201,7,6803.461999999937
13,201,11,115012.22200000109
0,202,2,58625.430999999946
0,202,3,3.4739999999999998
0,202,5,207074.44000000026
0,202,6,160546.08000000002
0,202,7,38462.04800000007
0,202,9,1741.7329999999977
0,202,11,35218.83200000004
1,202,0,126229.83500000022
1,202,2,68499.94300000025
1,202,3,5789.836999999949
1,202,4,111839.1970000001
1,202,5,975829.1399999998
2,202,2,8848.664999999964
2,202,4,2038.5260000000055
2,202,5,345296.53800000035
3,202,0,73209.04500000019
3,202,1,6615.773000000024
3,202,3,89518.66900000026
5,202,0,887.0619999999977
5,202,1,1445.866999999998
6,202,0,10153.715999999973
6,202,1,11.426
6,202,2,68983.21900000001
6,202,4,134054.38500000042
6,202,5,36463.96600000006
6,202,8,4.159
6,202,10,250126.90299999985
6,202,11,186558.0380000002
7,202,0,11828.909999999927
7,202,1,681.4990000000025
7,202,2,1108.333000000006
7,202,4,835.793999999998
7,202,6,31737.260000000064
7,202,7,182401.0070000003
8,202,0,53919.87600000005
8,202,2,4.419
8,202,4,462440.1799999976
8,202,5,11.777999999999999
8,202,9,75579.53399999996
9,202,1,587214.0700000005
9,202,2,6.037999999999999
9,202,7,5603.094999999976
9,202,8,12994.806000000133
10,202,1,10295.895999999952
10,202,2,583128.8379999999
11,202,2,35163.447000000146
12,202,0,481194.6720000015
13,202,0,6090.768
13,202,1,5704.915999999953
13,202,2,1997.3520000000076
13,202,3,13107.88399999997
13,202,4,5.837000000000001
13,202,5,117390.12699999993
13,202,7,295453.2220000008
13,202,11,92984.52200000019
0,203,2,46064.38699999994
0,203,3,2.83
0,203,5,150309.42199999987
0,203,6,117059.55600000008
0,203,7,38374.96100000011
0,203,9,1791.9330000000004
0,203,11,35235.18400000012
1,203,0,99706.29900000009
1,203,2,68527.86600000026
1,203,3,5760.920999999954
1,203,4,88213.1959999997
1,203,5,708392.9690000021
2,203,2,8838.016999999983
2,203,4,2094.0160000000055
2,203,5,250600.87900000022
3,203,0,73018.05900000008
3,203,1,6601.107000000024
3,203,3,70473.14600000007
5,203,0,911.0839999999976
5,203,1,1484.9189999999996
6,203,0,10112.664999999955
6,203,1,9.665
6,203,2,54355.26799999993
6,203,4,133718.4470000005
6,203,5,28857.412000000015
6,203,8,3.7449999999999997
6,203,10,181584.59499999954
6,203,11,146926.08800000043
7,203,0,11764.781999999881
7,203,1,700.9970000000012
7,203,2,1142.2680000000048
7,203,4,860.011999999999
7,203,6,31519.61600000005
7,203,7,143611.6830000004
8,203,0,42434.44000000011
8,203,2,3.567
8,203,4,335392.2860000003
8,203,5,9.768
8,203,9,75220.72899999992
9,203,1,426669.6439999985
9,203,2,5.390000000000001
9,203,7,5604.062999999982
9,203,8,12964.813000000127
10,203,1,10253.342999999923
10,203,2,423638.9780000007
11,203,2,35035.9550000001
12,203,0,349441.6300000007
13,203,0,6081.358000000002
13,203,1,5687.4509999999755
13,203,2,2050.7130000000047
13,203,3,13050.017999999976
13,203,4,4.866
13,203,5,92735.43699999996
13,203,7,214071.92499999964
13,203,11,73368.05000000024
0,204,2,24250.585000000057
0,204,3,4.412999999999999
0,204,5,82069.9829999999
0,204,6,63646.10000000003
0,204,7,37715.59500000006
0,204,9,1715.142999999999
0,204,11,34642.18300000004
1,204,0,52236.9409999999
1,204,2,67189.74300000019
1,204,3,5781.413999999954
1,204,4,46170.99000000006
1,204,5,386481.40400000056
2,204,2,8845.711999999978
2,204,4,2006.7520000000034
2,204,5,136647.1449999997
3,204,0,71827.872
3,204,1,6625.598000000025
3,204,3,37066.15600000002
5,204,0,872.7149999999983
5,204,1,1421.6549999999977
6,204,0,10161.141999999963
6,204,1,13.497999999999998
6,204,2,28618.788000000022
6,204,4,131460.89800000066
6,204,5,15125.955999999993
6,204,8,5.387999999999999
6,204,10,98921.48499999986
6,204,11,77065.56200000002
7,204,0,11818.514999999934
7,204,1,671.6560000000019
7,204,2,1091.8630000000055
7,204,4,823.6189999999991
7,204,6,30938.857999999986
7,204,7,75374.93299999996
8,204,0,22124.038999999957
8,204,2,5.164
8,204,4,183296.71800000023
8,204,5,13.5
8,204,9,74047.0789999997
9,204,1,232635.65699999948
9,204,2,7.23
9,204,7,5615.521999999985
9,204,8,12991.861000000135
10,204,1,10286.380999999923
10,204,2,231323.6790000005
11,204,2,34386.44200000016
12,204,0,190749.4680000001
13,204,0,6097.789000000005
13,204,1,5685.833999999968
13,204,2,1965.4790000000087
13,204,3,13080.094999999976
13,204,4,6.927999999999999
